Codigo_Pais_Origen,Codigo_Pais_Destino,1960,1970,1980,1990,2000
AZE,PRK,10,10,1,5,60
AZE,XKX,0,0,0,0,0
AZE,LAO,2,3,3,3,3
AZE,LUX,0,0,0,3,4
AZE,MWI,0,0,0,0,0
AZE,MYS,0,0,0,0,0
AZE,MDV,0,0,0,0,0
AZE,MTQ,0,0,0,0,0
AZE,MEX,25,27,13,51,15
AZE,MNG,0,0,0,0,0
AZE,MAR,0,0,0,0,0
AZE,ANT,3,2,2,2,0
AZE,NZL,3,3,6,6,30
AZE,OMN,0,1,3,9,13
AZE,PRY,0,0,0,0,3
AZE,PHL,20,22,85,12,66
AZE,QAT,119,1047,2710,1174,8901
AZE,REU,0,0,1,1,2
AZE,SCG,0,0,0,0,0
AZE,SGP,0,0,0,0,0
AZE,ESP,0,0,0,6,144
AZE,SDN,1159,1106,1419,482,582
AZE,TJK,0,0,0,4337,3262
AZE,URY,3,2,2,1,0
AZE,UZB,0,24105,36329,26989,21996
AZE,VIR,0,0,0,0,0
AZE,VGB,0,0,0,0,0
AZE,ZMB,2,2,36,5,5
AZE,ZWE,17,23,21,20,18
BHS,ASM,0,0,0,0,0
BHS,ATG,1,2,3,5,1
BHS,ABW,7,6,6,3,4
BHS,AUS,2,31,16,173,179
BHS,AZE,0,0,0,0,0
BHS,BHR,0,0,0,0,0
BHS,BRB,30,16,5,57,65
BHS,BEL,0,0,3,0,0
BHS,BLZ,0,0,0,0,0
BHS,BOL,0,0,0,6,0
BHS,BRN,0,0,0,0,0
BHS,CMR,0,0,0,0,0
BHS,CAN,26,298,581,1101,1419
BHS,CPV,0,0,0,0,0
BHS,COL,0,2,3,5,8
BHS,COG,0,0,0,0,0
BHS,CRI,0,0,5,7,9
BHS,CIV,0,0,0,0,0
BHS,EGY,0,0,0,0,11
BHS,ERI,0,0,0,0,0
BHS,EST,0,0,0,0,0
BHS,GUF,0,1,3,7,10
BHS,GAB,0,0,0,0,0
BHS,GUY,0,0,0,0,0
BHS,HKG,0,0,0,0,0
BHS,IND,0,0,0,0,0
BHS,IDN,0,0,0,0,0
BHS,IRQ,0,0,0,0,0
BHS,IMN,0,0,0,0,0
BHS,ITA,0,8,1,2,27
BHS,KWT,0,0,0,0,0
BHS,LVA,0,0,0,0,1
BHS,MDG,0,0,0,0,0
BHS,MWI,0,0,0,0,0
BHS,MRT,0,0,0,0,0
BHS,MCO,0,0,0,0,0
BHS,MNG,0,0,0,0,0
BHS,MSR,0,0,0,0,0
BHS,PAK,0,0,0,0,0
BHS,PLW,0,0,0,0,0
BHS,PAN,58,28,12,13,34
BHS,PRY,0,0,0,0,1
BHS,QAT,0,0,0,0,0
BHS,ROU,0,0,0,0,0
BHS,RUS,0,0,0,0,0
BHS,SHN,0,0,0,0,0
BHS,SMR,0,0,0,0,0
BHS,SGP,0,0,0,0,0
BHS,LKA,0,0,0,0,0
BHS,KNA,0,0,0,3,5
BHS,LCA,6,4,2,7,12
BHS,VCT,0,0,0,2,4
BHS,SWZ,0,0,0,0,0
BHS,SWE,0,0,0,0,16
BHS,TJK,0,0,0,0,0
BHS,TZA,0,0,0,0,0
BHS,TKL,0,0,0,0,0
BHS,ARE,0,0,0,0,0
BHS,GBR,25,32,31,28,42
BHR,AFG,0,0,0,0,0
BHR,ARG,1,2,3,28,0
BHR,ARM,0,0,0,0,0
BHR,ABW,0,0,0,0,0
BHR,AUT,0,1,2,2,0
BHR,BGD,0,0,0,0,0
BHR,BLR,0,0,0,0,0
BHR,BEL,0,0,1,2,2
BHR,BLZ,0,0,0,0,0
BHR,BRN,0,0,0,0,0
BHR,BGR,2,2,2,2,9
BHR,KHM,0,0,0,0,0
BHR,CPV,0,0,0,0,0
BHR,CHI,0,0,0,0,0
BHR,COM,0,0,0,0,0
BHR,CIV,0,0,0,0,0
BHR,DNK,0,0,13,72,96
BHR,DMA,0,0,0,0,0
BHR,FLK,0,0,0,0,0
BHR,FRA,32,3,2,0,53
BHR,GUF,0,0,0,0,0
BHR,GAB,1,0,0,0,0
BHR,DEU,2,2,5,114,125
BHR,GIB,0,0,0,0,0
BHR,GRC,0,0,0,2,3
BHR,GTM,0,0,0,0,0
BHR,HUN,0,0,0,0,0
BHR,ISL,0,0,0,0,0
BHR,IND,0,14,0,33,0
BHR,IRN,0,0,2,6,5
BHR,KIR,0,0,0,0,0
BHR,KWT,2,1148,2500,3150,2975
BHR,LBN,0,6,5,125,40
BHR,LTU,0,0,0,0,0
BHR,MAC,0,0,0,0,0
BHR,MDV,0,0,0,0,0
BHR,MTQ,0,0,0,0,0
BHR,MYT,0,0,0,0,0
BHR,MEX,0,0,0,0,0
BHR,FSM,0,0,0,0,0
BHR,MCO,0,0,0,0,0
BHR,MMR,124,118,100,108,89
BHR,NPL,0,0,0,0,2
BHR,PAK,0,1,1,0,0
BHR,PER,0,0,0,4,3
BHR,PRI,0,0,0,0,1
BHR,REU,0,0,0,0,0
BHR,RWA,0,3,4,3,9
BHR,SOM,0,0,3,0,0
BHR,ZAF,6,6,6,0,71
BHR,ESP,0,0,0,3,18
BHR,KNA,0,0,0,0,0
BHR,LCA,0,0,0,0,0
BHR,TJK,0,0,0,0,0
BHR,TUR,7,12,15,26,23
BHR,ARE,0,8,88,163,280
BHR,USA,50,40,926,1465,0
BHR,VNM,0,0,4,2,277
BGD,AFG,44,617,28057,31302,41817
BGD,AND,0,0,2,4,6
BGD,AGO,10,4,2,2,3
BGD,AIA,0,0,0,0,0
BGD,AUS,40,67,709,2237,8943
BGD,AUT,42,135,106,760,1632
BGD,BRB,0,0,0,0,0
BGD,BEL,19,83,219,208,604
BGD,BMU,0,0,4,0,6
BGD,BWA,0,0,1,23,43
BGD,BRA,2,0,0,11,7
BGD,CHL,0,0,0,0,6
BGD,CHN,30,24,212,181,941
BGD,COM,0,0,0,0,0
BGD,CZE,2,2,2,15,33
BGD,GNQ,0,0,0,0,0
BGD,ETH,3,3,3,3,3
BGD,FRO,0,0,0,0,0
BGD,FLK,0,0,0,0,0
BGD,FRA,13883,1388,861,401,23422
BGD,PYF,0,0,0,1,1
BGD,GMB,0,0,0,1,2
BGD,GIB,0,0,1,0,2
BGD,GLP,0,0,0,0,0
BGD,GUY,0,0,0,0,0
BGD,HND,0,0,0,0,1
BGD,IRN,38,68,256,613,517
BGD,ITA,161,703,252,5134,23376
BGD,JPN,14,223,493,3855,7151
BGD,KIR,0,0,0,0,0
BGD,PRK,0,2,56,33,84
BGD,LBR,24,42,7,7,6
BGD,MLT,0,0,0,2,5
BGD,MEX,21,23,9,30,10
BGD,MCO,6,2,46,57,67
BGD,NAM,2,4,6,10,9
BGD,NZL,10,58,56,72,1164
BGD,NIC,0,0,0,0,0
BGD,NIU,0,0,0,0,0
BGD,NOR,12,4,151,566,495
BGD,PAN,0,0,0,0,15
BGD,SEN,12,8,8,15,15
BGD,SLB,0,0,0,3,0
BGD,ESP,0,0,0,1171,1214
BGD,TKL,0,0,0,0,0
BGD,TUV,0,0,0,0,0
BGD,UGA,1,1,25,52,12
BGD,UKR,0,0,0,0,0
BGD,USA,360,271,6317,23029,92655
BGD,VIR,0,0,0,0,0
BGD,YEM,22,27,33,41,48
BRB,AFG,0,0,0,0,0
BRB,AND,0,0,0,0,0
BRB,ATG,72,103,153,215,170
BRB,ABW,56,53,50,24,32
BRB,BHR,0,0,0,0,0
BRB,BEN,0,0,0,0,0
BRB,CHL,0,0,3,22,4
BRB,HRV,1,1,2,0,0
BRB,DNK,24,17,14,21,24
BRB,FIN,5,22,44,8,13
BRB,GAB,0,0,0,0,0
BRB,GEO,0,0,0,0,0
BRB,GHA,0,0,0,0,0
BRB,GIB,0,0,0,0,0
BRB,GRL,0,0,0,0,0
BRB,GRD,123,106,95,101,188
BRB,GLP,26,43,98,222,199
BRB,GTM,24,6,15,9,1
BRB,GNB,0,0,0,0,0
BRB,HTI,8,19,24,33,45
BRB,HND,42,19,25,54,2
BRB,JOR,0,0,0,0,0
BRB,KAZ,0,0,0,0,0
BRB,KEN,0,0,0,0,0
BRB,LVA,0,0,0,0,2
BRB,LBN,0,0,0,0,0
BRB,LBR,0,5,0,0,0
BRB,MAC,0,0,0,0,0
BRB,MWI,0,0,0,0,0
BRB,MYS,0,0,0,0,0
BRB,MDV,0,0,0,0,0
BRB,MNE,0,0,0,0,0
BRB,MAR,0,0,0,0,0
BRB,MOZ,0,0,0,0,3
BRB,NAM,0,0,0,0,0
BRB,NCL,0,0,1,0,0
BRB,NIC,8,14,15,16,20
BRB,NIU,0,0,0,0,0
BRB,PNG,0,2,3,2,2
BRB,PRT,0,0,2,0,0
BRB,PRI,37,110,157,71,1470
BRB,RUS,0,0,0,0,386
BRB,SPM,0,0,0,0,0
BRB,STP,0,0,0,0,0
BRB,SEN,0,0,0,0,0
BRB,SYC,0,0,0,0,0
BRB,SLE,0,0,0,0,0
BRB,ESP,179,302,517,0,22
BRB,TWN,0,0,0,0,0
BRB,TJK,0,0,0,0,0
BRB,TKL,0,0,0,0,0
BRB,TUR,0,0,0,0,3
BRB,UGA,0,0,0,0,0
BRB,USA,12029,280,31809,45699,54282
BRB,UZB,0,0,0,0,0
BRB,PSE,0,0,0,0,0
BLR,DZA,34,13,10,8,6
BLR,AND,0,0,0,0,0
BLR,AGO,3,1,0,0,0
BLR,BHS,0,0,0,0,0
BLR,BHR,0,0,0,0,0
BLR,BRB,0,0,0,0,0
BLR,BLZ,0,0,0,0,0
BLR,CAN,5670,4769,3942,3944,4488
BLR,TCD,0,0,0,0,0
BLR,DJI,0,0,0,0,0
BLR,DMA,0,0,0,0,0
BLR,DOM,0,3,5,8,11
BLR,FRA,469,170,62,0,791
BLR,PYF,0,0,0,0,0
BLR,GHA,5,8,2,9,15
BLR,GNB,0,0,0,0,0
BLR,HTI,0,0,0,0,0
BLR,IMN,0,0,0,0,0
BLR,ITA,69,62,66,646,1680
BLR,PRK,0,3,0,3,2
BLR,MAC,3,1,4,4,4
BLR,MKD,0,0,0,6,7
BLR,MDG,0,0,0,1,1
BLR,MUS,0,0,0,2,0
BLR,MNE,0,0,0,0,0
BLR,NPL,0,0,2,4,6
BLR,NLD,31,9,8,8,71
BLR,NFK,0,0,0,0,0
BLR,OMN,0,0,0,0,0
BLR,PAK,6,18,14,11,9
BLR,PLW,0,0,0,0,0
BLR,QAT,0,15,39,5,105
BLR,REU,0,0,0,0,1
BLR,SPM,0,0,0,0,0
BLR,SAU,0,0,0,2,2
BLR,SYC,0,0,0,3,0
BLR,KNA,0,0,0,0,0
BLR,SWE,613,145,133,132,590
BLR,TJK,0,4439,5660,7977,6000
BLR,TKL,0,0,0,0,0
BLR,TCA,0,0,0,0,0
BLR,TUV,0,0,0,0,0
BLR,VEN,0,2,1,0,1
BLR,YEM,4,5,6,8,9
BEL,AGO,154,61,24,27,42
BEL,AIA,0,0,0,0,0
BEL,ATG,0,0,0,2,1
BEL,ARM,0,0,0,0,0
BEL,AZE,0,0,0,0,0
BEL,BGD,0,0,0,0,0
BEL,BEL,0,0,0,0,0
BEL,BEN,0,0,1,2,3
BEL,BGR,13,14,14,14,66
BEL,BDI,1207,968,777,3,2
BEL,CPV,0,0,0,0,1
BEL,CYM,0,0,0,6,1
BEL,CHN,4,4,0,21,11
BEL,COL,280,315,302,303,350
BEL,COM,0,2,8,6,6
BEL,CIV,7,10,13,24,6
BEL,DNK,240,332,659,789,1216
BEL,DOM,7,143,274,423,598
BEL,FLK,0,0,0,1,0
BEL,FRA,31743,159945,127668,127747,53553
BEL,PYF,0,2,4,4,2
BEL,GEO,0,0,0,0,0
BEL,GTM,51,35,26,32,12
BEL,GUY,12,7,0,0,1
BEL,HND,8,4,5,10,18
BEL,ISR,46,55,65,327,701
BEL,KIR,0,0,0,0,0
BEL,KWT,5,25,63,83,79
BEL,LBN,6,0,0,260,264
BEL,LBY,12,12,30,44,52
BEL,MAC,0,0,0,0,0
BEL,MWI,9,9,20,20,20
BEL,MLI,0,0,0,0,0
BEL,MEX,127,131,39,640,745
BEL,MSR,0,0,0,0,0
BEL,MOZ,33,23,84,157,164
BEL,NPL,0,0,0,0,1
BEL,ANT,0,0,0,0,4
BEL,NIC,20,34,38,41,49
BEL,NER,21,28,38,29,9
BEL,PRY,3,7,6,8,118
BEL,SEN,1,0,0,2,2
BEL,SGP,9,1,4,10,15
BEL,SVK,6,6,7,22,177
BEL,SVN,102,104,186,249,3
BEL,SLB,0,0,0,0,0
BEL,SOM,3777,11,1057,45,10
BEL,KNA,0,0,0,0,3
BEL,SDN,120,115,147,420,506
BEL,CHE,4009,4658,5987,6441,8172
BEL,TWN,0,0,0,0,2
BEL,TJK,0,0,0,0,0
BEL,TON,0,0,1,2,0
BEL,TUN,27,427,20,38,36
BEL,TUR,442,1699,2389,4648,8732
BEL,TKM,0,0,0,0,0
BEL,TUV,0,0,0,0,0
BEL,VUT,0,0,0,0,0
BEL,VEN,231,529,653,523,393
BEL,VIR,0,2,0,2,1
BLZ,AIA,0,1,2,3,6
BLZ,ARG,10,5,0,13,0
BLZ,AUT,0,1,0,0,8
BLZ,AZE,0,0,0,0,0
BLZ,BEL,0,0,21,0,0
BLZ,BEN,0,0,0,0,0
BLZ,BDI,0,0,0,0,0
BLZ,KHM,0,0,0,0,0
BLZ,CMR,0,0,0,0,0
BLZ,CAF,0,0,0,0,0
BLZ,TCD,0,0,0,0,0
BLZ,COL,5,5,4,3,6
BLZ,COM,0,0,0,0,0
BLZ,COD,0,0,0,0,0
BLZ,COK,0,0,0,0,0
BLZ,ERI,0,0,0,0,0
BLZ,FIN,1,7,13,1,4
BLZ,FRA,748,75,55,48,1262
BLZ,GRL,0,0,0,0,0
BLZ,GUM,0,0,0,0,0
BLZ,GTM,65,1054,836,524,570
BLZ,GIN,0,0,0,0,0
BLZ,GNB,0,0,0,0,0
BLZ,GUY,1,3,3,0,0
BLZ,IDN,0,0,0,0,0
BLZ,ISR,0,0,0,1,3
BLZ,JAM,234,392,396,422,19
BLZ,KEN,0,0,0,0,0
BLZ,PRK,0,0,0,0,0
BLZ,LBY,0,0,0,0,0
BLZ,LIE,0,0,0,0,0
BLZ,LUX,0,0,2,11,0
BLZ,MWI,0,0,0,0,0
BLZ,MLI,0,0,0,0,0
BLZ,MHL,0,0,0,0,0
BLZ,MEX,818,1237,976,1241,1101
BLZ,MNG,0,0,0,0,0
BLZ,MAR,0,0,0,0,0
BLZ,NPL,0,0,0,0,0
BLZ,NZL,2,0,16,7,12
BLZ,MNP,0,0,0,0,0
BLZ,PNG,0,0,0,0,0
BLZ,PRY,0,0,2,0,0
BLZ,PHL,0,0,0,0,0
BLZ,QAT,0,0,0,0,0
BLZ,WSM,0,0,0,0,0
BLZ,SWZ,0,0,0,0,0
BLZ,TON,0,0,0,0,0
BLZ,TUR,0,0,0,0,2
BLZ,UKR,0,0,0,0,0
BLZ,VIR,2,0,5,18,17
BLZ,ZWE,0,0,0,0,0
BEN,ALB,0,0,0,0,0
BEN,ABW,0,0,0,0,0
BEN,AZE,0,0,0,0,0
BEN,BLZ,0,0,0,0,0
BEN,BOL,0,0,0,0,0
BEN,CMR,628,707,563,65,54
BEN,CAN,12,66,124,35,398
BEN,CPV,182,201,222,30,35
BEN,COL,0,0,0,0,0
BEN,COM,0,0,0,0,0
BEN,CRI,0,0,0,0,1
BEN,CIV,19970,30874,39592,47750,60847
BEN,HRV,0,0,0,2,0
BEN,DJI,7,12,25,39,50
BEN,FRO,0,0,0,0,0
BEN,FRA,280,672,7112,9931,473
BEN,GEO,0,0,0,0,0
BEN,GHA,21979,11013,1915,2631,3348
BEN,GRL,0,0,0,0,0
BEN,HTI,0,0,0,0,0
BEN,HUN,5,17,16,14,13
BEN,IRQ,0,0,0,0,0
BEN,IRL,1,2,3,3,17
BEN,JAM,0,0,0,0,0
BEN,KAZ,0,0,0,0,0
BEN,PRK,0,0,0,0,0
BEN,KWT,0,0,0,0,0
BEN,LAO,0,0,0,0,0
BEN,LBR,9,42,226,226,215
BEN,LUX,0,0,2,12,11
BEN,MDG,14,8,31,7,6
BEN,MLI,1486,1459,1432,1406,552
BEN,MLT,0,0,0,0,0
BEN,MHL,0,0,0,0,0
BEN,MCO,0,1,3,3,4
BEN,MSR,0,0,0,0,0
BEN,MOZ,0,0,0,0,2
BEN,MMR,0,0,0,0,0
BEN,NRU,0,0,0,0,0
BEN,NCL,0,0,0,0,0
BEN,OMN,0,0,0,0,0
BEN,PNG,0,0,0,0,0
BEN,PER,0,0,0,0,0
BEN,QAT,0,0,0,0,0
BEN,REU,0,0,0,0,0
BEN,ROU,0,0,0,0,0
BEN,WSM,0,0,0,0,0
BEN,STP,0,0,0,0,0
BEN,SYC,0,0,0,0,0
BEN,SGP,0,0,0,0,3
BEN,SLB,0,0,0,0,0
BEN,VCT,0,0,0,0,0
BEN,SDN,676,645,827,1163,1404
BEN,SWZ,0,0,0,0,0
BEN,CHE,45,12,1078,46,168
BEN,TJK,0,0,0,0,0
BEN,TUN,0,0,0,1,0
BEN,TKM,0,0,0,0,0
BEN,TCA,0,0,0,0,0
BEN,GBR,32,117,236,18,1224
BEN,USA,21,48,308,387,1282
BEN,URY,0,0,0,0,0
BEN,VUT,0,0,0,0,0
BEN,WLF,0,0,0,0,0
BEN,ZWE,17,22,21,20,18
BMU,ALB,0,0,0,0,0
BMU,AND,0,0,0,0,0
SYC,FSM,2,2,1,0,0
SYC,MNE,0,0,0,0,0
SYC,NAM,0,0,0,0,0
SYC,NCL,27,13,60,33,10
SYC,NZL,10,55,75,68,57
SYC,PNG,2,5,7,5,4
SYC,PRY,0,0,0,0,0
SYC,PER,0,0,0,1,0
SYC,PRI,0,0,0,0,0
SYC,REU,0,18,1,2,3
SYC,ROU,0,0,0,0,0
SYC,RUS,0,0,0,0,0
SYC,SHN,0,0,0,0,0
SYC,SEN,0,0,0,0,0
SYC,SCG,0,0,0,0,0
SYC,SYC,0,0,0,0,0
SYC,SVK,0,0,0,0,0
SYC,SOM,7,0,1,0,5
SYC,ZAF,41,38,34,38,282
SYC,CHE,3,0,4,3,93
SYC,SYR,0,0,0,0,0
SYC,TGO,0,0,0,0,0
SYC,UGA,1,1,1,1,2
SYC,ARE,0,0,0,0,0
SYC,GBR,9,34,2190,3106,1434
SYC,USA,43,97,646,748,2572
SYC,VEN,0,0,0,0,0
SYC,PSE,0,0,0,0,0
SLE,AFG,0,0,0,0,0
SLE,AUS,15,41,119,117,357
SLE,AZE,0,0,0,0,0
SLE,BHR,0,0,0,0,0
SLE,BEL,4,6,45,37,38
SLE,BMU,0,0,0,0,4
SLE,BGR,0,0,0,0,2
SLE,CPV,51,57,63,8,10
SLE,CHI,0,0,0,0,0
SLE,CHL,0,0,0,1,0
SLE,CHN,0,0,0,0,0
SLE,COK,0,0,0,0,0
SLE,CZE,0,0,0,0,4
SLE,DOM,2,6,10,14,18
SLE,ECU,0,0,0,0,2
SLE,GNQ,0,0,0,0,0
SLE,ETH,80,76,80,84,88
SLE,FLK,0,0,0,0,0
SLE,FIN,0,0,1,20,41
SLE,PYF,0,0,0,0,2
SLE,GAB,21,28,50,90,137
SLE,GRC,0,12,4,10,263
SLE,GRD,0,0,0,0,0
SLE,GTM,0,0,0,0,0
SLE,HND,0,0,0,0,0
SLE,HKG,0,2,0,0,6
SLE,IRN,0,0,0,0,0
SLE,IRL,1,2,3,4,284
SLE,ITA,18,28,114,184,821
SLE,MKD,0,0,0,11,13
SLE,MDG,3,2,4,0,0
SLE,MHL,0,0,0,0,0
SLE,MSR,0,0,0,0,0
SLE,NPL,0,0,0,0,0
SLE,NCL,0,1,0,0,1
SLE,NIU,0,0,0,0,0
SLE,MNP,0,0,0,0,0
SLE,PAN,0,0,0,0,0
SLE,PRY,0,0,0,0,0
SLE,PER,0,0,0,4,3
SLE,PRI,0,0,0,0,7
SLE,REU,0,0,0,0,1
SLE,ROU,0,0,0,0,0
SLE,SPM,0,0,0,0,0
SLE,WSM,0,0,0,0,0
SLE,SAU,0,0,0,0,0
SLE,SYC,0,0,0,0,0
SLE,LCA,0,0,0,0,0
SLE,VCT,0,0,0,0,0
SLE,SYR,0,0,0,0,0
SLE,TJK,0,0,0,0,0
SLE,TUN,3,0,2,4,4
SLE,ARE,0,0,0,0,0
SLE,GBR,2548,268,3932,6683,1389
SLE,VUT,0,0,0,0,0
SLE,WLF,0,0,0,0,0
SLE,ZWE,38,49,46,44,40
SGP,AFG,0,3,83,67,56
SGP,DZA,0,0,0,0,0
SGP,AIA,0,0,0,0,0
SGP,AZE,0,0,0,0,0
SGP,BHS,0,0,7,1,1
SGP,BLZ,0,0,0,0,4
SGP,BGR,0,0,0,0,0
SGP,TCD,0,0,0,0,0
SGP,CHN,49,888,450,297,6179
SGP,COL,0,3,4,6,7
SGP,COM,0,0,0,0,0
SGP,CRI,0,0,15,11,6
SGP,CUB,3,3,1,0,0
SGP,CYP,0,0,1,2,14
SGP,CZE,0,0,0,1,14
SGP,DJI,0,0,0,0,0
SGP,ECU,0,0,0,0,9
SGP,GNQ,0,0,0,0,0
SGP,EST,0,0,0,0,0
SGP,ETH,0,0,0,0,0
SGP,FLK,0,0,0,0,1
SGP,FIN,2,8,15,30,59
SGP,GIB,12,0,13,0,10
SGP,HUN,4,5,4,3,3
SGP,JPN,4,68,151,1291,1577
SGP,LBN,0,0,0,10,6
SGP,LBY,0,5,14,20,24
SGP,MWI,0,0,0,0,0
SGP,MLT,0,0,0,0,0
SGP,MYT,0,0,0,0,0
SGP,MEX,9,9,4,10,43
SGP,MMR,365,347,247,190,157
SGP,NCL,0,8,4,10,18
SGP,NIC,0,0,0,0,0
SGP,NER,0,0,0,0,0
SGP,NGA,0,0,4,1,2
SGP,MNP,0,0,0,42,51
SGP,OMN,0,0,0,0,0
SGP,PNG,21,52,119,92,69
SGP,POL,0,0,6,12,20
SGP,QAT,0,0,0,17,9
SGP,REU,0,0,1,2,3
SGP,RUS,0,0,0,0,0
SGP,STP,0,0,0,0,0
SGP,SEN,0,0,0,0,0
SGP,VCT,0,0,0,0,0
SGP,THA,224,1379,871,715,1271
SGP,TUR,0,2,2,3,198
SGP,TKM,0,0,0,0,0
SGP,UKR,0,0,0,0,0
SGP,GBR,12012,28337,33222,35636,40985
SGP,URY,0,0,0,0,0
SGP,VUT,17,20,11,8,2
SGP,VEN,4,0,9,9,15
SVK,AND,0,0,4,7,10
SVK,AIA,0,0,0,0,0
SVK,AUT,3895,6021,2638,9017,10916
SVK,BHS,0,0,0,0,0
SVK,BGD,1,5,6,6,7
SVK,BRB,0,0,0,0,0
SVK,BEL,1120,766,323,226,565
SVK,BMU,3,4,3,4,5
SVK,BIH,30,30,54,263,208
SVK,BGR,63,65,67,66,308
SVK,BFA,2,3,5,2,5
SVK,CMR,22,24,19,29,24
SVK,TCD,2,2,2,3,3
SVK,CHL,223,166,100,0,51
SVK,COD,103,21,9,6,5
SVK,COK,0,0,0,0,0
SVK,CYP,63,158,252,350,65
SVK,EST,0,0,0,0,126
SVK,FRO,0,0,0,0,12
SVK,FRA,34877,12606,3007,2779,58839
SVK,GMB,0,0,0,0,0
SVK,DEU,194210,209061,199219,104232,118829
SVK,GTM,1,3,2,2,1
SVK,HKG,13,34,0,40,42
SVK,IMN,0,0,0,0,0
SVK,JPN,0,0,2,49,15
SVK,JOR,1,4,15,8,23
SVK,KAZ,0,0,0,0,0
SVK,PRK,0,0,0,0,0
SVK,KOR,0,2,5,7,0
SVK,KGZ,0,0,0,0,6
SVK,LVA,0,0,0,0,11
SVK,LIE,9,0,9,6,16
SVK,MYS,0,3,9,29,67
SVK,NIC,1,2,2,2,3
SVK,MNP,0,0,0,0,0
SVK,NOR,64,102,33,34,221
SVK,OMN,0,0,0,0,1
SVK,PNG,15,37,0,0,0
SVK,PRT,9,23,61,0,0
SVK,SHN,0,0,0,0,0
SVK,SPM,0,0,0,0,0
SVK,SCG,286,290,520,175,646
SVK,SUR,0,0,0,0,0
SVK,TJK,0,0,0,0,0
SVK,TZA,29,27,9,8,19
SVK,TGO,3,4,4,4,4
SVK,TUV,0,0,0,0,0
SVK,UKR,0,10204,8744,7943,1623
SVK,ARE,0,0,5,9,16
SVK,GBR,2483,11820,2101,1851,296
SVK,URY,16,13,10,10,16
SVK,WLF,0,0,0,0,0
SVK,PSE,22,27,32,42,64
SVN,DZA,1,0,0,0,0
SVN,ASM,0,0,0,0,0
SVN,AND,0,0,3,6,7
SVN,AIA,0,0,0,0,0
SVN,ATG,0,0,0,0,0
SVN,BEL,77,76,117,110,309
SVN,BEN,0,0,0,0,0
SVN,BTN,0,0,0,0,0
SVN,BOL,121,68,22,6,14
SVN,BFA,0,0,0,0,0
SVN,BDI,0,0,0,0,0
SVN,CMR,3,3,2,3,3
SVN,CPV,0,0,0,0,0
SVN,CHI,0,0,0,0,0
SVN,COM,0,0,0,0,0
SVN,CRI,2,0,2,5,11
SVN,ERI,0,0,0,0,0
SVN,EST,0,0,0,0,12
SVN,FRO,0,0,0,0,0
SVN,HUN,676,1046,930,800,758
SVN,ISR,2,2,3,14,29
SVN,JOR,2,0,1,1,7
SVN,KAZ,0,0,0,0,0
SVN,PRK,0,0,0,0,0
SVN,LBR,0,0,0,0,0
SVN,MDG,0,0,0,0,0
SVN,MWI,0,0,0,0,0
SVN,MNE,0,0,0,0,0
SVN,NAM,0,0,0,0,0
SVN,NGA,4,3,12,3,4
SVN,PAN,18,12,9,10,4
SVN,PRT,0,1,4,6,13
SVN,REU,0,0,0,0,1
SVN,SVK,51,57,63,194,42
SVN,SDN,0,0,0,2,2
SVN,TLS,0,0,0,0,0
SVN,TTO,0,0,0,0,0
SVN,UKR,0,0,0,0,183
SVN,ARE,0,0,1,2,3
SVN,VUT,0,0,0,0,0
SVN,VNM,0,0,0,0,0
SVN,PSE,1,1,2,2,3
SLB,ALB,0,0,0,0,0
SLB,AND,0,0,0,0,0
SLB,ATG,0,0,0,0,0
SLB,AUS,4,22,14,1018,1307
SLB,BGD,0,0,0,0,0
SLB,BLZ,0,0,0,0,0
SLB,BEN,0,0,0,0,0
SLB,BMU,0,0,0,0,0
SLB,BTN,0,0,0,0,0
SLB,BIH,0,0,0,0,0
SLB,BDI,0,0,0,0,0
SLB,TCD,0,0,0,0,0
SLB,CHI,0,0,0,0,0
SLB,CHL,0,0,0,0,0
SLB,COL,0,0,0,0,7
SLB,COD,0,3,2,1,1
SLB,CYP,0,0,0,0,0
SLB,CZE,0,0,0,0,1
SLB,DMA,0,0,0,0,0
SLB,ECU,0,0,0,0,0
SLB,SLV,0,0,0,0,0
SLB,FRO,0,0,0,0,0
SLB,FRA,2,0,0,0,3
SLB,GUF,0,0,0,0,0
SLB,PYF,0,0,0,0,2
SLB,GRC,0,0,0,0,4
SLB,GUM,0,6,0,2,3
SLB,GUY,0,0,0,0,0
SLB,HTI,0,0,0,0,0
SLB,IDN,0,0,0,0,0
SLB,IRL,0,0,0,0,0
SLB,ITA,0,3,0,1,5
SLB,JAM,0,0,0,2,0
SLB,KEN,0,0,0,0,0
SLB,PRK,0,0,0,0,0
SLB,XKX,0,0,0,0,0
SLB,LAO,0,0,0,0,0
SLB,LVA,0,0,0,0,3
SLB,LSO,0,0,0,0,0
SLB,LBY,0,0,0,0,0
SLB,LIE,0,0,0,0,0
SLB,MAC,0,0,0,0,0
SLB,MLI,0,0,0,0,0
SLB,MTQ,0,0,0,0,0
SLB,MRT,0,0,0,0,0
SLB,MEX,0,0,0,0,0
SLB,MCO,0,0,0,0,0
SLB,NRU,1,0,12,33,65
SLB,NZL,71,126,216,9,497
SLB,MNP,0,0,0,2,0
SLB,NOR,0,0,0,3,3
SLB,PAK,0,0,0,0,0
SLB,PAN,0,0,0,0,0
SLB,PRY,0,0,0,0,0
SLB,PRT,0,0,0,0,0
